family,family_dir,split,train_config,task,axis,variant,budget,seed,eval_config,rollout_count,success_rate_at_0p5cm,success_rate_at_1cm,success_rate_at_2cm,success_rate_at_5cm,mean_best_distance,mean_final_distance
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,5,0,avoid_camera_extreme_ood_eval,150,0.0,0.013333333333333334,0.04,0.6333333333333333,0.05250800812306503,0.1938546018799146
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,50,0,avoid_camera_extreme_ood_eval,150,0.0,0.006666666666666667,0.02666666666666667,0.6133333333333333,0.09022071801436445,0.27551986681918306
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,camera_fixed,reach,camera_location_viewpoint,fixed_train,20,2,camera_extreme_ood_eval,150,0.0,0.0,0.0,0.10666666666666667,0.06347233856717746,0.33075858394304913
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,spatial_wide,reach,spatial_distribution,wide_train,50,2,spatial_edge_ood_eval,150,0.04,0.09333333333333334,0.3,0.7466666666666667,0.0369431429139028,0.18942413213352363
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_color_multi,avoid_reach,color,diverse_train,20,2,avoid_color_ood_eval,150,0.0,0.0,0.0,1.0,0.03666907750070095,0.11339697435498237
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,lighting_diverse,reach,lighting_direction_intensity,diverse_train,5,2,lighting_extreme_ood_eval,150,0.0,0.22666666666666666,0.41333333333333333,1.0,0.023026288313170273,0.3579872993628184
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,color_red_only,reach,color,fixed_train,5,2,color_ood_eval,150,0.0,0.0,0.74,1.0,0.015998871270567178,0.3095354537169139
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,color_multi,reach,color,diverse_train,5,2,color_ood_eval,150,0.21333333333333335,0.7466666666666667,1.0,1.0,0.007189010372385383,0.3001482025782267
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,20,2,avoid_spatial_edge_ood_eval,150,0.0,0.006666666666666667,0.006666666666666667,0.14666666666666667,0.14118613299913704,0.23229216483732065
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,spatial_wide,reach,spatial_distribution,wide_train,20,0,spatial_edge_ood_eval,150,0.006666666666666667,0.02666666666666667,0.09333333333333334,0.43333333333333335,0.08178642145435636,0.24184128945770983
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,camera_fixed,reach,camera_location_viewpoint,fixed_train,5,2,camera_extreme_ood_eval,150,0.0,0.013333333333333334,0.16,0.92,0.03234687038386862,0.3028727485736211
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,lighting_fixed,reach,lighting_direction_intensity,fixed_train,50,2,lighting_extreme_ood_eval,150,0.0,0.0,0.0,0.0,0.05516895537575086,0.29450875997543335
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,50,2,avoid_spatial_edge_ood_eval,150,0.0,0.02666666666666667,0.16,0.48,0.08293791457700232,0.1924595569819212
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,20,0,avoid_lighting_extreme_ood_eval,150,0.0,0.0,0.5133333333333333,0.7933333333333333,0.03104655411715309,0.4522972717881203
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,50,1,avoid_spatial_edge_ood_eval,150,0.02,0.13333333333333333,0.2733333333333333,0.5,0.06942602415103466,0.29398541159927843
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,20,1,avoid_lighting_extreme_ood_eval,150,0.0,0.0,0.0,0.0,0.0887880963087082,0.20303801894187928
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,spatial_narrow,reach,spatial_distribution,narrow_train,5,1,spatial_edge_ood_eval,150,0.0,0.0,0.02666666666666667,0.10666666666666667,0.13418137504408756,0.3732624103625615
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,color_multi,reach,color,diverse_train,20,0,color_ood_eval,150,0.0,0.25333333333333335,1.0,1.0,0.011237574343880018,0.32710324903329213
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,color_red_only,reach,color,fixed_train,20,0,color_ood_eval,150,0.0,0.25333333333333335,0.74,1.0,0.015916965864598752,0.31699851433436077
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,spatial_wide,reach,spatial_distribution,wide_train,50,1,spatial_edge_ood_eval,150,0.02666666666666667,0.13333333333333333,0.58,0.7666666666666667,0.033925577336146186,0.15492240925629933
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,20,0,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.06,0.86,0.038791772350668906,0.2079512854417165
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,lighting_diverse,reach,lighting_direction_intensity,diverse_train,20,1,lighting_extreme_ood_eval,150,0.0,0.0,0.18666666666666668,1.0,0.028928389350573222,0.359076456228892
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,20,1,avoid_spatial_edge_ood_eval,150,0.0,0.0,0.013333333333333334,0.21333333333333335,0.13104264667257667,0.2185191239664952
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,20,0,camera_extreme_ood_eval,150,0.10666666666666667,0.3333333333333333,0.8533333333333334,1.0,0.013088621367933229,0.3161994159613581
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,50,1,camera_extreme_ood_eval,150,0.08,0.37333333333333335,0.9133333333333333,1.0,0.012443956551530088,0.3337825828957527
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_color_multi,avoid_reach,color,diverse_train,20,1,avoid_color_ood_eval,150,0.0,0.0,0.0,1.0,0.047579680904746055,0.0794757001598676
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,50,1,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.0,1.0,0.041574110922714076,0.15876416449745495
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,20,2,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.006666666666666667,1.0,0.039156775747736294,0.13225973457098006
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,color_red_only,reach,color,fixed_train,50,1,color_ood_eval,150,0.5266666666666666,0.74,1.0,1.0,0.00615891794518878,0.33294461488723753
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,5,1,camera_extreme_ood_eval,150,0.02,0.08,0.7933333333333333,1.0,0.016645231074653564,0.34226691871881487
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,color_multi,reach,color,diverse_train,50,1,color_ood_eval,150,0.0,0.0,0.74,1.0,0.017430188482006392,0.3340896999835968
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,spatial_narrow,reach,spatial_distribution,narrow_train,50,1,spatial_edge_ood_eval,150,0.0,0.0,0.10666666666666667,0.32666666666666666,0.10139984352514148,0.30400031176706155
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,20,2,avoid_lighting_extreme_ood_eval,150,0.0,0.0,0.28,1.0,0.029490957111120222,0.2889008843898773
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,5,1,avoid_spatial_edge_ood_eval,150,0.0,0.0,0.006666666666666667,0.08666666666666667,0.12845551460360488,0.26664080617328484
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,spatial_wide,reach,spatial_distribution,wide_train,5,1,spatial_edge_ood_eval,150,0.006666666666666667,0.04,0.11333333333333333,0.25333333333333335,0.09560358927895625,0.22223044643799464
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_camera_multi_pose,avoid_reach,camera_location_viewpoint,diverse_train,5,1,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.0,0.7333333333333333,0.054276323405404885,0.06665715328107277
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,lighting_diverse,reach,lighting_direction_intensity,diverse_train,20,0,lighting_extreme_ood_eval,150,0.0,0.0,0.5866666666666667,1.0,0.021420731320977212,0.3667450257142385
Frozen ResNet,frozen_resnet18_bc_128px_v1,ood,avoid_color_multi,avoid_reach,color,diverse_train,5,1,avoid_color_ood_eval,150,0.0,0.0,0.0,1.0,0.04414241038262844,0.048885598083337145
