family,family_label,split,model_family,train_config,task,task_label,axis,axis_label,variant,budget,seed,eval_config,eval_variant,rollout_count,success_at_0p5cm_count,success_at_1cm_count,success_at_2cm_count,success_at_5cm_count,success_at_0p5cm,success_at_1cm,success_at_2cm,success_at_5cm,nearest_distance_m,end_distance_m,mean_steps,metrics_path,nearest_distance_cm,end_distance_cm
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_color_multi,avoid_reach,Obstacle-aware reach,color,Color,diverse_train,200,0,avoid_color_ood_eval,ood_eval,150,0,0,0,0,0.0,0.0,0.0,0.0,0.07648227905233701,0.2622925748427709,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_color_multi__budget200__seed000__eval_avoid_color_ood_eval.json,7.648227905233701,26.229257484277092
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_color_red_only,avoid_reach,Obstacle-aware reach,color,Color,fixed_train,5,0,avoid_color_ood_eval,ood_eval,150,0,0,0,0,0.0,0.0,0.0,0.0,0.06125987981756528,0.17883188406626382,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_color_red_only__budget005__seed000__eval_avoid_color_ood_eval.json,6.125987981756528,17.88318840662638
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_color_red_only,avoid_reach,Obstacle-aware reach,color,Color,fixed_train,5,1,avoid_color_ood_eval,ood_eval,150,0,0,0,0,0.0,0.0,0.0,0.0,0.12761962413787842,0.77356254696846,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_color_red_only__budget005__seed001__eval_avoid_color_ood_eval.json,12.761962413787842,77.35625469684601
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_color_red_only,avoid_reach,Obstacle-aware reach,color,Color,fixed_train,5,2,avoid_color_ood_eval,ood_eval,150,0,0,0,150,0.0,0.0,0.0,1.0,0.034024206238488355,0.24523856843511263,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_color_red_only__budget005__seed002__eval_avoid_color_ood_eval.json,3.4024206238488355,24.523856843511265
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_color_red_only,avoid_reach,Obstacle-aware reach,color,Color,fixed_train,20,0,avoid_color_ood_eval,ood_eval,150,0,0,39,108,0.0,0.0,0.26,0.72,0.05777142681181431,0.289218731323878,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_color_red_only__budget020__seed000__eval_avoid_color_ood_eval.json,5.777142681181431,28.921873132387798
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_color_red_only,avoid_reach,Obstacle-aware reach,color,Color,fixed_train,20,1,avoid_color_ood_eval,ood_eval,150,0,0,0,0,0.0,0.0,0.0,0.0,0.17789564897616705,0.7799939596652985,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_color_red_only__budget020__seed001__eval_avoid_color_ood_eval.json,17.789564897616707,77.99939596652985
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_color_red_only,avoid_reach,Obstacle-aware reach,color,Color,fixed_train,20,2,avoid_color_ood_eval,ood_eval,150,0,0,0,0,0.0,0.0,0.0,0.0,0.11258216167489687,0.223067580362161,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_color_red_only__budget020__seed002__eval_avoid_color_ood_eval.json,11.258216167489687,22.306758036216102
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_color_red_only,avoid_reach,Obstacle-aware reach,color,Color,fixed_train,50,0,avoid_color_ood_eval,ood_eval,150,0,0,0,39,0.0,0.0,0.0,0.26,0.060915520091851555,0.3119456626971563,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_color_red_only__budget050__seed000__eval_avoid_color_ood_eval.json,6.091552009185156,31.19456626971563
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_color_red_only,avoid_reach,Obstacle-aware reach,color,Color,fixed_train,50,1,avoid_color_ood_eval,ood_eval,150,0,0,0,150,0.0,0.0,0.0,1.0,0.034709262748559316,0.27190417925516763,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_color_red_only__budget050__seed001__eval_avoid_color_ood_eval.json,3.4709262748559317,27.190417925516762
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_color_red_only,avoid_reach,Obstacle-aware reach,color,Color,fixed_train,50,2,avoid_color_ood_eval,ood_eval,150,0,0,34,150,0.0,0.0,0.22666666666666666,1.0,0.028392812026043733,0.2603467381000519,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_color_red_only__budget050__seed002__eval_avoid_color_ood_eval.json,2.8392812026043734,26.034673810005188
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_color_red_only,avoid_reach,Obstacle-aware reach,color,Color,fixed_train,100,0,avoid_color_ood_eval,ood_eval,150,0,0,0,111,0.0,0.0,0.0,0.74,0.04847780016561349,0.3225827974081039,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_color_red_only__budget100__seed000__eval_avoid_color_ood_eval.json,4.847780016561349,32.258279740810394
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_color_red_only,avoid_reach,Obstacle-aware reach,color,Color,fixed_train,200,0,avoid_color_ood_eval,ood_eval,150,0,0,0,0,0.0,0.0,0.0,0.0,0.095726674447457,0.8313766638437907,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_color_red_only__budget200__seed000__eval_avoid_color_ood_eval.json,9.5726674447457,83.13766638437907
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_diverse,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,diverse_train,5,0,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,31,31,0.0,0.0,0.20666666666666667,0.20666666666666667,0.09686870273202658,0.2466898868481318,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_diverse__budget005__seed000__eval_avoid_lighting_extreme_ood_eval.json,9.686870273202658,24.668988684813183
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_diverse,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,diverse_train,5,1,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,0,0,0.0,0.0,0.0,0.0,0.15360414614280066,0.5140414122740428,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_diverse__budget005__seed001__eval_avoid_lighting_extreme_ood_eval.json,15.360414614280065,51.404141227404274
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_diverse,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,diverse_train,5,2,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,0,31,0.0,0.0,0.0,0.20666666666666667,0.10376224319140116,0.2069150737921397,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_diverse__budget005__seed002__eval_avoid_lighting_extreme_ood_eval.json,10.376224319140116,20.69150737921397
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_diverse,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,diverse_train,20,0,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,0,77,0.0,0.0,0.0,0.5133333333333333,0.06366686329245567,0.26727915326754254,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_diverse__budget020__seed000__eval_avoid_lighting_extreme_ood_eval.json,6.366686329245567,26.727915326754253
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_diverse,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,diverse_train,20,1,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,0,0,0.0,0.0,0.0,0.0,0.13982277502616247,0.40958689550558725,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_diverse__budget020__seed001__eval_avoid_lighting_extreme_ood_eval.json,13.982277502616247,40.958689550558724
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_diverse,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,diverse_train,20,2,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,0,150,0.0,0.0,0.0,1.0,0.036977067415912945,0.2210497929652532,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_diverse__budget020__seed002__eval_avoid_lighting_extreme_ood_eval.json,3.6977067415912943,22.104979296525322
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_diverse,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,diverse_train,50,0,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,0,150,0.0,0.0,0.0,1.0,0.03084715496748686,0.3352548321088155,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_diverse__budget050__seed000__eval_avoid_lighting_extreme_ood_eval.json,3.084715496748686,33.52548321088155
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_diverse,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,diverse_train,50,1,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,0,42,0.0,0.0,0.0,0.28,0.07882574150959651,0.21742867752909661,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_diverse__budget050__seed001__eval_avoid_lighting_extreme_ood_eval.json,7.882574150959651,21.74286775290966
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_diverse,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,diverse_train,50,2,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,35,150,0.0,0.0,0.23333333333333334,1.0,0.024145080968737603,0.3002125422159831,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_diverse__budget050__seed002__eval_avoid_lighting_extreme_ood_eval.json,2.4145080968737602,30.02125422159831
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_diverse,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,diverse_train,100,0,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,73,108,0.0,0.0,0.4866666666666667,0.72,0.03271349577854077,0.29849366694688795,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_diverse__budget100__seed000__eval_avoid_lighting_extreme_ood_eval.json,3.271349577854077,29.849366694688793
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_diverse,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,diverse_train,200,0,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,0,0,0.0,0.0,0.0,0.0,0.15678081969420116,0.3938204143444697,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_diverse__budget200__seed000__eval_avoid_lighting_extreme_ood_eval.json,15.678081969420116,39.38204143444697
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_fixed,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,fixed_train,5,0,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,0,0,0.0,0.0,0.0,0.0,0.12701337094108264,0.2615490342179934,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_fixed__budget005__seed000__eval_avoid_lighting_extreme_ood_eval.json,12.701337094108265,26.154903421799343
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_fixed,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,fixed_train,5,1,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,0,0,0.0,0.0,0.0,0.0,0.2273677400747935,0.6231909151871999,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_fixed__budget005__seed001__eval_avoid_lighting_extreme_ood_eval.json,22.736774007479347,62.31909151871999
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_fixed,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,fixed_train,5,2,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,0,0,0.0,0.0,0.0,0.0,0.13572563151518505,0.3096693656841914,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_fixed__budget005__seed002__eval_avoid_lighting_extreme_ood_eval.json,13.572563151518505,30.96693656841914
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_fixed,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,fixed_train,20,0,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,0,0,0.0,0.0,0.0,0.0,0.11670638635754585,0.21066613574822743,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_fixed__budget020__seed000__eval_avoid_lighting_extreme_ood_eval.json,11.670638635754585,21.066613574822743
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_fixed,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,fixed_train,20,1,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,0,42,0.0,0.0,0.0,0.28,0.15080095134675503,0.3649820639193058,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_fixed__budget020__seed001__eval_avoid_lighting_extreme_ood_eval.json,15.080095134675503,36.49820639193058
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_fixed,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,fixed_train,20,2,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,0,66,0.0,0.0,0.0,0.44,0.07324682737390201,0.18790680646896363,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_fixed__budget020__seed002__eval_avoid_lighting_extreme_ood_eval.json,7.324682737390201,18.790680646896362
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_fixed,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,fixed_train,50,0,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,42,108,0.0,0.0,0.28,0.72,0.03909667648375034,0.2339763393998146,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_fixed__budget050__seed000__eval_avoid_lighting_extreme_ood_eval.json,3.9096676483750343,23.39763393998146
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_fixed,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,fixed_train,50,1,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,31,108,0.0,0.0,0.20666666666666667,0.72,0.04426810788611571,0.21397483428319294,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_fixed__budget050__seed001__eval_avoid_lighting_extreme_ood_eval.json,4.426810788611571,21.397483428319294
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_fixed,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,fixed_train,50,2,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,0,42,0.0,0.0,0.0,0.28,0.12315184007088344,0.23472636530796687,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_fixed__budget050__seed002__eval_avoid_lighting_extreme_ood_eval.json,12.315184007088344,23.472636530796688
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_fixed,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,fixed_train,100,0,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,0,150,0.0,0.0,0.0,1.0,0.031148974373936652,0.23419846822818122,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_fixed__budget100__seed000__eval_avoid_lighting_extreme_ood_eval.json,3.1148974373936653,23.419846822818123
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_lighting_fixed,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,fixed_train,200,0,avoid_lighting_extreme_ood_eval,extreme_ood_eval,150,0,0,0,73,0.0,0.0,0.0,0.4866666666666667,0.051957666824261346,0.10297148634990057,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_lighting_fixed__budget200__seed000__eval_avoid_lighting_extreme_ood_eval.json,5.195766682426135,10.297148634990057
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_spatial_narrow,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,narrow_train,5,0,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,0,0,5,0.0,0.0,0.0,0.03333333333333333,0.18443420805037022,0.25110955057044826,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_spatial_narrow__budget005__seed000__eval_avoid_spatial_edge_ood_eval.json,18.44342080503702,25.110955057044826
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_spatial_narrow,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,narrow_train,5,1,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,1,5,20,0.0,0.006666666666666667,0.03333333333333333,0.13333333333333333,0.18950857682774463,0.5900586444139481,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_spatial_narrow__budget005__seed001__eval_avoid_spatial_edge_ood_eval.json,18.950857682774462,59.005864441394806
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_spatial_narrow,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,narrow_train,5,2,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,0,3,21,0.0,0.0,0.02,0.14,0.1373948599025607,0.2430979834496975,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_spatial_narrow__budget005__seed002__eval_avoid_spatial_edge_ood_eval.json,13.73948599025607,24.30979834496975
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_spatial_narrow,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,narrow_train,20,0,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,0,3,22,0.0,0.0,0.02,0.14666666666666667,0.14236379334082205,0.18111478984355928,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_spatial_narrow__budget020__seed000__eval_avoid_spatial_edge_ood_eval.json,14.236379334082205,18.111478984355927
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_spatial_narrow,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,narrow_train,20,1,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,0,5,21,0.0,0.0,0.03333333333333333,0.14,0.11991720598191023,0.3158778501053651,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_spatial_narrow__budget020__seed001__eval_avoid_spatial_edge_ood_eval.json,11.991720598191023,31.58778501053651
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_spatial_narrow,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,narrow_train,20,2,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,0,0,12,0.0,0.0,0.0,0.08,0.14748481464882693,0.22627495085199675,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_spatial_narrow__budget020__seed002__eval_avoid_spatial_edge_ood_eval.json,14.748481464882692,22.627495085199676
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_spatial_narrow,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,narrow_train,50,0,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,0,4,18,0.0,0.0,0.02666666666666667,0.12,0.1473770857229829,0.28496253028512003,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_spatial_narrow__budget050__seed000__eval_avoid_spatial_edge_ood_eval.json,14.737708572298288,28.496253028512005
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_spatial_narrow,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,narrow_train,50,1,avoid_spatial_edge_ood_eval,edge_ood_eval,150,1,2,10,33,0.006666666666666667,0.013333333333333334,0.06666666666666667,0.22,0.09302802489604801,0.3080802849928538,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_spatial_narrow__budget050__seed001__eval_avoid_spatial_edge_ood_eval.json,9.302802489604801,30.808028499285378
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_spatial_narrow,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,narrow_train,50,2,avoid_spatial_edge_ood_eval,edge_ood_eval,150,1,4,6,18,0.006666666666666667,0.02666666666666667,0.04,0.12,0.1350922708772123,0.46655516465504965,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_spatial_narrow__budget050__seed002__eval_avoid_spatial_edge_ood_eval.json,13.509227087721229,46.65551646550497
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_spatial_narrow,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,narrow_train,100,0,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,0,3,20,0.0,0.0,0.02,0.13333333333333333,0.12831312866260608,0.29841631531715396,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_spatial_narrow__budget100__seed000__eval_avoid_spatial_edge_ood_eval.json,12.831312866260609,29.841631531715397
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_spatial_narrow,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,narrow_train,200,0,avoid_spatial_edge_ood_eval,edge_ood_eval,150,1,3,7,38,0.006666666666666667,0.02,0.04666666666666667,0.25333333333333335,0.11010085887896517,0.34640319590767227,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_spatial_narrow__budget200__seed000__eval_avoid_spatial_edge_ood_eval.json,11.010085887896517,34.64031959076723
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_spatial_wide,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,wide_train,5,0,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,0,1,18,0.0,0.0,0.006666666666666667,0.12,0.1322432772939404,0.21331349400182564,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_spatial_wide__budget005__seed000__eval_avoid_spatial_edge_ood_eval.json,13.224327729394039,21.331349400182564
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_spatial_wide,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,wide_train,5,1,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,0,2,15,0.0,0.0,0.013333333333333334,0.1,0.12801859829574824,0.23039647365609806,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_spatial_wide__budget005__seed001__eval_avoid_spatial_edge_ood_eval.json,12.801859829574823,23.039647365609806
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_spatial_wide,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,wide_train,5,2,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,1,2,22,0.0,0.006666666666666667,0.013333333333333334,0.14666666666666667,0.13612910697236658,0.28131571985781195,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_spatial_wide__budget005__seed002__eval_avoid_spatial_edge_ood_eval.json,13.612910697236657,28.131571985781196
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_spatial_wide,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,wide_train,20,0,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,0,2,19,0.0,0.0,0.013333333333333334,0.12666666666666668,0.14234979757418234,0.19169861281911532,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_spatial_wide__budget020__seed000__eval_avoid_spatial_edge_ood_eval.json,14.234979757418234,19.169861281911533
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_spatial_wide,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,wide_train,20,1,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,1,12,60,0.0,0.006666666666666667,0.08,0.4,0.07456154112393658,0.2088302234063546,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_spatial_wide__budget020__seed001__eval_avoid_spatial_edge_ood_eval.json,7.456154112393658,20.88302234063546
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_spatial_wide,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,wide_train,20,2,avoid_spatial_edge_ood_eval,edge_ood_eval,150,0,0,0,10,0.0,0.0,0.0,0.06666666666666667,0.16780551084627707,0.23251675367355346,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_spatial_wide__budget020__seed002__eval_avoid_spatial_edge_ood_eval.json,16.780551084627707,23.251675367355347
partial_resnet18,Partial ResNet-18,ood,partial_resnet18_bc_128,avoid_spatial_wide,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,wide_train,50,0,avoid_spatial_edge_ood_eval,edge_ood_eval,150,2,11,32,98,0.013333333333333334,0.07333333333333333,0.21333333333333335,0.6533333333333333,0.061382421750264864,0.21496410852919023,400.0,results/partial_resnet18_bc_128px_v1/metrics/ood/metrics__partial_resnet18_bc_128__avoid_spatial_wide__budget050__seed000__eval_avoid_spatial_edge_ood_eval.json,6.138242175026487,21.496410852919023
