metrics_path,split,train_config,task,axis,variant,budget,seed,eval_config,rollout_count,success_rate_at_0p5cm,success_rate_at_1cm,success_rate_at_2cm,success_rate_at_5cm,mean_best_distance,mean_final_distance,mean_steps,mean_success_steps
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__spatial_wide__budget020__seed002__eval_spatial_edge_ood_eval.json,ood,spatial_wide,reach,spatial_distribution,wide_train,20,2,spatial_edge_ood_eval,150,0.02,0.06,0.19333333333333333,0.3466666666666667,0.09289574386396755,0.24568719791481272,398.44666666666666,112.3076923076923
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__lighting_diverse__budget050__seed001__eval_lighting_extreme_ood_eval.json,ood,lighting_diverse,reach,lighting_direction_intensity,diverse_train,50,1,lighting_extreme_ood_eval,150,0.0,0.41333333333333333,0.41333333333333333,1.0,0.028308943392088014,0.03803094208240509,400.0,109.74666666666667
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_lighting_diverse__budget020__seed001__eval_avoid_lighting_extreme_ood_eval.json,ood,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,20,1,avoid_lighting_extreme_ood_eval,150,0.0,0.0,0.0,1.0,0.02429163453479608,0.8711375200748444,400.0,129.82666666666665
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_spatial_wide__budget020__seed000__eval_avoid_spatial_edge_ood_eval.json,ood,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,20,0,avoid_spatial_edge_ood_eval,150,0.0,0.0,0.06666666666666667,0.3333333333333333,0.08077563887462019,0.42154050519069036,400.0,150.48
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_lighting_fixed__budget005__seed000__eval_avoid_lighting_extreme_ood_eval.json,ood,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,5,0,avoid_lighting_extreme_ood_eval,150,0.0,1.0,1.0,1.0,0.00887049786746502,0.6014273969332377,400.0,142.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_fixed__budget005__seed000__eval_avoid_camera_extreme_ood_eval.json,ood,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,5,0,avoid_camera_extreme_ood_eval,150,0.0,1.0,1.0,1.0,0.00757176942192018,0.5465053272247314,400.0,144.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__lighting_fixed__budget050__seed002__eval_lighting_extreme_ood_eval.json,ood,lighting_fixed,reach,lighting_direction_intensity,fixed_train,50,2,lighting_extreme_ood_eval,150,0.0,0.5866666666666667,1.0,1.0,0.010507714413106441,0.14990889728069307,400.0,78.97333333333333
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_fixed__budget050__seed000__eval_avoid_camera_extreme_ood_eval.json,ood,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,50,0,avoid_camera_extreme_ood_eval,150,0.11333333333333333,0.37333333333333335,0.92,1.0,0.012442361979434888,0.7763908090194066,400.0,175.72666666666666
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__spatial_narrow__budget020__seed002__eval_spatial_edge_ood_eval.json,ood,spatial_narrow,reach,spatial_distribution,narrow_train,20,2,spatial_edge_ood_eval,150,0.0,0.013333333333333334,0.11333333333333333,0.16666666666666666,0.13074152407857279,0.2741083927763005,400.0,129.6
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__camera_multi_pose__budget020__seed002__eval_camera_extreme_ood_eval.json,ood,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,20,2,camera_extreme_ood_eval,150,0.0,0.25333333333333335,1.0,1.0,0.010522467574725549,0.02538833849132061,400.0,77.82666666666667
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_color_red_only__budget020__seed001__eval_avoid_color_ood_eval.json,ood,avoid_color_red_only,avoid_reach,color,fixed_train,20,1,avoid_color_ood_eval,150,0.0,0.0,1.0,1.0,0.015040017341574034,0.7521345500151316,400.0,176.42
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_lighting_diverse__budget050__seed001__eval_avoid_lighting_extreme_ood_eval.json,ood,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,50,1,avoid_lighting_extreme_ood_eval,150,0.0,0.0,0.72,1.0,0.019732584382096928,0.9038278643290202,400.0,145.03333333333333
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__camera_multi_pose__budget005__seed000__eval_camera_extreme_ood_eval.json,ood,camera_multi_pose,reach,camera_location_viewpoint,diverse_train,5,0,camera_extreme_ood_eval,150,0.0,1.0,1.0,1.0,0.008921452549596627,0.270599049727122,400.0,79.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_spatial_wide__budget020__seed001__eval_avoid_spatial_edge_ood_eval.json,ood,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,20,1,avoid_spatial_edge_ood_eval,150,0.0,0.0,0.17333333333333334,0.41333333333333333,0.1033196557747821,0.6011351861308019,400.0,134.08064516129033
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__spatial_narrow__budget005__seed001__eval_spatial_edge_ood_eval.json,ood,spatial_narrow,reach,spatial_distribution,narrow_train,5,1,spatial_edge_ood_eval,150,0.0,0.0,0.02,0.08,0.13553938519830505,0.22946256039043267,400.0,113.25
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_color_red_only__budget050__seed000__eval_avoid_color_ood_eval.json,ood,avoid_color_red_only,avoid_reach,color,fixed_train,50,0,avoid_color_ood_eval,150,0.0,0.0,1.0,1.0,0.018333946553369364,1.002026469707489,400.0,147.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__color_red_only__budget005__seed002__eval_color_ood_eval.json,ood,color_red_only,reach,color,fixed_train,5,2,color_ood_eval,150,0.0,0.0,1.0,1.0,0.013162512605388959,0.2790565409262975,400.0,77.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__color_multi__budget020__seed002__eval_color_ood_eval.json,ood,color_multi,reach,color,diverse_train,20,2,color_ood_eval,150,0.0,0.0,1.0,1.0,0.019439375263949236,0.20798652549584706,400.0,80.25333333333333
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_color_red_only__budget005__seed000__eval_avoid_color_ood_eval.json,ood,avoid_color_red_only,avoid_reach,color,fixed_train,5,0,avoid_color_ood_eval,150,0.0,0.0,0.0,1.0,0.020499725316961606,0.5754557017485301,400.0,141.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_lighting_diverse__budget005__seed002__eval_avoid_lighting_extreme_ood_eval.json,ood,avoid_lighting_diverse,avoid_reach,lighting_direction_intensity,diverse_train,5,2,avoid_lighting_extreme_ood_eval,150,0.0,0.0,0.0,1.0,0.025371961059669653,0.5436612345774968,400.0,122.95333333333333
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__lighting_fixed__budget050__seed000__eval_lighting_extreme_ood_eval.json,ood,lighting_fixed,reach,lighting_direction_intensity,fixed_train,50,0,lighting_extreme_ood_eval,150,0.0,0.41333333333333333,0.41333333333333333,0.7333333333333333,0.02942862225075563,0.12963780929644902,400.0,77.61818181818182
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__spatial_wide__budget005__seed001__eval_spatial_edge_ood_eval.json,ood,spatial_wide,reach,spatial_distribution,wide_train,5,1,spatial_edge_ood_eval,150,0.0,0.006666666666666667,0.03333333333333333,0.18666666666666668,0.13161380637747547,0.35311876874417064,400.0,134.67857142857142
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__camera_fixed__budget005__seed002__eval_camera_extreme_ood_eval.json,ood,camera_fixed,reach,camera_location_viewpoint,fixed_train,5,2,camera_extreme_ood_eval,150,0.0,0.0,1.0,1.0,0.011853602069119612,0.2786582060654958,400.0,76.40666666666667
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__color_multi__budget005__seed000__eval_color_ood_eval.json,ood,color_multi,reach,color,diverse_train,5,0,color_ood_eval,150,1.0,1.0,1.0,1.0,0.004244275065138936,0.2347258191307386,400.0,78.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_color_multi__budget050__seed002__eval_avoid_color_ood_eval.json,ood,avoid_color_multi,avoid_reach,color,diverse_train,50,2,avoid_color_ood_eval,150,0.0,0.0,0.0,1.0,0.021107489677766957,0.9693386284510295,400.0,148.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__color_red_only__budget020__seed000__eval_color_ood_eval.json,ood,color_red_only,reach,color,fixed_train,20,0,color_ood_eval,150,0.0,1.0,1.0,1.0,0.006928109374518196,0.12870371942718825,400.0,77.18666666666667
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_color_multi__budget005__seed002__eval_avoid_color_ood_eval.json,ood,avoid_color_multi,avoid_reach,color,diverse_train,5,2,avoid_color_ood_eval,150,0.0,0.0,0.0,1.0,0.03189548301200072,0.5301483607292176,400.0,144.0
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_spatial_wide__budget020__seed002__eval_avoid_spatial_edge_ood_eval.json,ood,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,20,2,avoid_spatial_edge_ood_eval,150,0.02,0.06666666666666667,0.14,0.3333333333333333,0.09405711656901986,0.5661244623859724,400.0,155.4
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_fixed__budget005__seed002__eval_avoid_camera_extreme_ood_eval.json,ood,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,5,2,avoid_camera_extreme_ood_eval,150,0.0,0.0,1.0,1.0,0.011600252793480953,0.5195060006777446,400.0,146.84666666666666
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_lighting_fixed__budget020__seed001__eval_avoid_lighting_extreme_ood_eval.json,ood,avoid_lighting_fixed,avoid_reach,lighting_direction_intensity,fixed_train,20,1,avoid_lighting_extreme_ood_eval,150,0.0,0.0,0.28,0.7933333333333333,0.05831260083864132,0.6287622745831808,400.0,145.1764705882353
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_color_red_only__budget020__seed000__eval_avoid_color_ood_eval.json,ood,avoid_color_red_only,avoid_reach,color,fixed_train,20,0,avoid_color_ood_eval,150,0.0,0.0,0.26,1.0,0.024540825399259725,0.46629448493321735,400.0,211.19333333333333
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__lighting_diverse__budget050__seed002__eval_lighting_extreme_ood_eval.json,ood,lighting_diverse,reach,lighting_direction_intensity,diverse_train,50,2,lighting_extreme_ood_eval,150,0.0,0.22666666666666666,1.0,1.0,0.012188555573423703,0.05119112312793732,400.0,81.25333333333333
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__spatial_wide__budget050__seed001__eval_spatial_edge_ood_eval.json,ood,spatial_wide,reach,spatial_distribution,wide_train,50,1,spatial_edge_ood_eval,150,0.02666666666666667,0.11333333333333333,0.44666666666666666,0.7933333333333333,0.036097659079047544,0.07689362848798434,400.0,93.89075630252101
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_fixed__budget020__seed001__eval_avoid_camera_extreme_ood_eval.json,ood,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,20,1,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.0,1.0,0.028566049138704936,1.1571648319562275,400.0,159.07333333333332
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__spatial_narrow__budget020__seed000__eval_spatial_edge_ood_eval.json,ood,spatial_narrow,reach,spatial_distribution,narrow_train,20,0,spatial_edge_ood_eval,150,0.0,0.006666666666666667,0.03333333333333333,0.11333333333333333,0.1382186369597912,0.23740113196273646,400.0,97.23529411764706
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_spatial_narrow__budget050__seed001__eval_avoid_spatial_edge_ood_eval.json,ood,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,50,1,avoid_spatial_edge_ood_eval,150,0.0,0.02,0.06,0.22666666666666666,0.1312838376313448,0.24843577128524583,400.0,169.7941176470588
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__camera_fixed__budget050__seed002__eval_camera_extreme_ood_eval.json,ood,camera_fixed,reach,camera_location_viewpoint,fixed_train,50,2,camera_extreme_ood_eval,150,0.0,1.0,1.0,1.0,0.006898143099000056,0.02758839312940836,400.0,78.48
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_spatial_wide__budget005__seed002__eval_avoid_spatial_edge_ood_eval.json,ood,avoid_spatial_wide,avoid_reach,spatial_distribution,wide_train,5,2,avoid_spatial_edge_ood_eval,150,0.006666666666666667,0.006666666666666667,0.013333333333333334,0.25333333333333335,0.11946319389156997,0.23934300926824412,400.0,174.23684210526315
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_fixed__budget050__seed002__eval_avoid_camera_extreme_ood_eval.json,ood,avoid_camera_fixed,avoid_reach,camera_location_viewpoint,fixed_train,50,2,avoid_camera_extreme_ood_eval,150,0.0,0.0,0.03333333333333333,0.98,0.036057455322394766,1.0514360256989796,400.0,110.78231292517007
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__color_red_only__budget050__seed001__eval_color_ood_eval.json,ood,color_red_only,reach,color,fixed_train,50,1,color_ood_eval,150,0.0,0.4666666666666667,1.0,1.0,0.012589033966263135,0.04039576591302951,400.0,73.38
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_color_multi__budget020__seed002__eval_avoid_color_ood_eval.json,ood,avoid_color_multi,avoid_reach,color,diverse_train,20,2,avoid_color_ood_eval,150,0.0,0.0,1.0,1.0,0.01951845264683167,0.9045415461063385,400.0,129.26
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_spatial_narrow__budget050__seed002__eval_avoid_spatial_edge_ood_eval.json,ood,avoid_spatial_narrow,avoid_reach,spatial_distribution,narrow_train,50,2,avoid_spatial_edge_ood_eval,150,0.0,0.0,0.006666666666666667,0.14666666666666667,0.13884876530617477,0.47608346161743004,400.0,169.04545454545453
results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__spatial_narrow__budget050__seed001__eval_spatial_edge_ood_eval.json,ood,spatial_narrow,reach,spatial_distribution,narrow_train,50,1,spatial_edge_ood_eval,150,0.006666666666666667,0.02,0.10666666666666667,0.17333333333333334,0.13881996637831132,0.3043729583049814,400.0,117.73076923076923
